Account_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Country,Account_Type,Account_Status,Transaction_ID,Transaction_Date,Transaction_Type,Amount,Currency,Description,Branch_Name,Manager_Name,Loan_ID,Loan_Amount,Interest_Rate,Tenure_Years,Investment_Type,ROI,Investment_Value,Card_Type,Late_Fee,Penalty,Tax_Amount,Total_Amount,Payment_Mode,Remarks
A6963,C25886,Li Wei,Mle,86,jane@,+919701176880,Chennai,India,Savngs,Inactive,T603379,2020-07-31,Deposit,172902.76945130664,GBP,Transfer,Main,Mr. Rao,,,9.868152208990608,26.0,Mutual Fund,16.906035439874728,715388.0753785348,RuPay,2439.5534063900536,7999.639526393771,674.258284326732,550254.3479079624,Debet,
A8097,C15212,Jane Smith,,34,fatima@gmail.com,+919660690127,Delhi,india,Loan,,T727195,2020-05-04,Withdrawal,154769.3797000427,USD,Investment,Main,Mr. Rao,,8625551.227294983,10.111024641114184,23.0,FD,23.2437198834082,978462.3897776668,,2204.04267989811,2666.584375987766,8982.534293704897,1014327.3439414429,Online,Check required
A5533,C67318,michael Brown,Other,68,,+918228559001,Chennai,india,Savngs,,T313795,2025-10-08,Transfer,268652.74637253326,USD,Transfer,City Center,Ms. Sharma,,2510842.2917093844,3.9784411650376765,13.0,Stock,13.720068387611411,832215.0904297109,Visa,3161.275454427855,1901.3675599252522,8325.860200290579,,Cash,
A1842,C94525,Ravi Kumar,Other,44,,+918162495352,Chennai,UK,Loan,Banned,T648726,2024-08-10,Loan Payment,67187.02325661574,USD,Salary,Main,,,4193357.4342229436,14.446144879342414,22.0,Stock,14.693079065044406,811767.3655063815,MasterCard,245.1474308729118,3681.0285375469607,9735.80611385447,1217929.250488141,Online,Delayed
A6994,C55953,Li Wei,Other,67,,+917549361274,Delhi,,Loan,Active,T391630,2023-03-06,Deposit,470377.0155324127,GBP,Bill Payment,Suburban,,,3567497.936194405,22.850496352289294,6.0,Bond,29.690778111413053,242871.12759180067,MasterCard,2157.0836310403324,8951.240226434471,3743.0729909325732,1499436.2992422548,UPI,Check required
A1830,C65121,michael Brown,Female,77,fatima@gmail.com,+917778385438,Chennai,,Business,Active,T317679,2025-10-30,Transfer,919046.3732009683,USD,Loan EMI,Main,Mrs. Patel,,4343876.390243207,7.824220450243207,21.0,Stock,6.260202926364755,240961.32432809588,MasterCard,458.76801068073235,4938.353159013803,199.544757896305,1327784.5442568623,UPI,
A1912,C30779,Ravi Kumar,,25,jane@,+917085965762,,,Savngs,Inactive,T536430,2021-12-08,Loan Payment,,EUR,Salary,,Mr. Lee,,2231690.440765202,20.301754886279586,25.0,,26.24282425359994,608963.878422469,RuPay,1088.5574693216188,4350.431520865205,9735.80611385447,821766.1511107358,Debit,Delayed
A5699,C31051,Jane Smith,Male,45,jane@,+917764344777,,UK,Business,Inactive,T729827,2022-03-09,Transfer,762822.7729705179,INR,Transfer,Main,Ms. Sharma,L1411,2506062.540506736,12.169313814495034,20.0,Mutual Fund,17.486754322301408,848161.2974963529,RuPay,397.85242628791906,8902.68438292236,331.2403374851247,528054.5651551575,Credt,Good
A1355,C30928,,Mle,63,ravi@gmail,+918984696887,Bangalore,USA,Savngs,,T843970,2022-10-04,Deposit,277097.7463247374,USD,Transfer,Downtown,Mr. Lee,,5967633.984611486,4.9330923890922325,8.0,,13.720068387611411,516619.3006288568,MasterCard,3085.635219794654,2767.939702973076,3657.001141253905,233226.34697263598,Debit,Delayed
A1892,C62483,Li Wei,Female,33,,+916231323686,Chennai,india,Business,Inactive,T248767,2022-10-05,Withdrawal,828229.9366108056,EUR,Investment,Downtown,Mrs. Patel,,3448277.112846515,22.850496352289294,18.0,Bond,2.4777929262852254,864734.547251879,Amex,4510.51109982781,2466.6843908376377,2366.126611163718,285464.2073450211,Online,Delayed
A6872,C87234,Jane Smith,Mle,26,jane@,+919381468417,mumbai,USA,Savings,Active,T323999,2023-02-22,Deposit,69954.93449259321,INR,Salary,,Ms. Sharma,,8927849.756915567,19.869054389571748,29.0,Mutual Fund,18.733944349373875,846265.9389361006,,843.5348903724877,5216.162077274305,7558.218157997074,528054.5651551575,Debit,
A2990,C92490,,F,29,jane@,+919801857931,Mumbai,India,Savings,Inactive,T331166,2020-08-27,Withdrawal,542887.0901966413,EUR,Loan EMI,City Center,,,4179229.9482484004,10.1115271897656,24.0,Bond,13.878734512747718,635212.8864553814,Visa,3591.5281062462964,3032.7547689195444,1549.786187107014,196201.961882513,Credit,
A3110,C34556,Jane Smith,Female,45,fatima@gmail.com,+917583612842,Mumbai,USA,Savings,,T932942,2020-06-24,Deposit,274485.1903725182,EUR,Loan EMI,Suburban,Ms. Sharma,L4080,393904.89725970005,4.9330923890922325,20.0,Stock,5.297867401695584,385861.2941365581,,2975.564044863332,7244.67518412842,6966.1719178533485,1217929.250488141,Cash,Check required
A6144,C78906,,Mle,57,,+919509010082,Chennai,india,Loan,Inactive,T134792,2023-07-25,Deposit,714181.7310775347,INR,Investment,City Center,Mr. Rao,L5887,3187584.678837018,17.621800378164295,23.0,Stock,18.349516045474527,559925.1531258108,,3253.489931402312,3511.7245872897906,7305.9614616768395,154711.59349195365,Credt,
A3540,C81452,Ravi Kumar,Other,51,ravi@gmail,+917278035084,Delhi,,Savings,Inactive,T193002,2022-05-27,Deposit,670780.1257517262,GBP,Investment,Suburban,Mr. Rao,L1466,746175.6111806429,8.924401286861118,10.0,FD,27.062134796266772,958547.5635495174,MasterCard,1012.800339672213,9630.718703404258,7558.218157997074,350063.6476016587,Online,Good
A7832,C20474,michael Brown,Male,43,fatima@gmail.com,+917780366038,Mumbai,USA,Savings,Banned,T758556,2023-04-24,Withdrawal,470815.3161483642,INR,Bill Payment,,Ms. Sharma,,1155976.09864996,18.72539272563176,2.0,,29.95316933914657,920563.9439439132,MasterCard,4912.522617617238,1901.3675599252522,3855.075418322077,863257.5536417122,Cash,Delayed
A2312,C78254,,,40,ravi@gmail,+916916071074,Mumbai,USA,Savings,Active,T433947,2025-06-03,Transfer,97797.50465921982,USD,,,Ms. Sharma,L3081,1519590.7467991533,6.710431105182678,22.0,Bond,4.341341658573831,261862.3449990557,Amex,2349.680669221361,5457.881024283439,4571.561670574809,567445.6065976208,Cash,
A1865,C18039,michael Brown,Mle,16,john@example.com,+919628116886,,USA,Current,,T693298,2024-09-21,Deposit,0.0,USD,Transfer,Suburban,Mr. Rao,,5360738.90067087,18.541031722705025,25.0,Mutual Fund,4.5731369578624355,897737.3757334132,RuPay,1022.1189533220204,4889.098455712288,1223.304961754522,821766.1511107358,Credt,
A7002,C64143,,F,29,jane@,+917129641718,Mumbai,,Business,,T543887,2021-11-21,Withdrawal,388182.6446228202,GBP,Investment,Downtown,Mr. Lee,,2043991.1301892018,20.150716456484314,3.0,Bond,28.003989778805682,724902.4647319474,RuPay,1425.0051004302766,9820.885701999348,4008.183491342121,1014327.3439414429,UPI,Good
A8989,C25714,Jane Smith,F,18,john@example.com,+917957270887,mumbai,india,Savngs,Active,T850853,2024-06-09,Transfer,670780.1257517262,EUR,Investment,,Ms. Sharma,,2001411.9372831,18.59373855534905,4.0,Bond,6.059269802238506,237065.3087050501,,464.5168784710624,8363.579799981058,7268.295611363325,1266976.1884780037,Credit,Good
A6815,C21827,,,64,,+918247352286,Delhi,india,Current,,T219242,2025-07-27,Withdrawal,286938.1882952957,EUR,Salary,,,,2469411.7010379173,8.450980235847705,3.0,Mutual Fund,6.260202926364755,385861.2941365581,RuPay,4453.877253915471,3041.760770056594,8325.860200290579,385528.98203612387,UPI,Good
A8624,C77883,Ravi Kumar,F,52,fatima@gmail.com,+916161666291,mumbai,india,Business,,T506497,2025-05-26,Deposit,541381.2491629971,USD,,,Mr. Rao,,7635757.141894671,13.155451188647103,12.0,Bond,18.349516045474527,384042.1292838816,RuPay,322.4255736890014,4244.773749197129,8511.776343041716,546820.1894184718,Online,Delayed
A9819,C78858,Fatima Noor,Mle,37,john@example.com,+919369649136,Bangalore,UK,Savngs,,T477605,2025-04-10,Deposit,887574.3155090096,USD,Bill Payment,Downtown,Mr. Rao,,3967258.430866011,15.829557651542189,8.0,Mutual Fund,18.733944349373875,893761.704701827,,4830.538115783831,2767.939702973076,8511.776343041716,1014327.3439414429,Credt,
A1991,C88907,Jane Smith,F,73,fatima@gmail.com,+916089194529,Bangalore,UK,Business,Banned,T310093,2025-04-30,Deposit,20499.57052713752,GBP,Transfer,City Center,Mr. Lee,,5456283.337253873,22.515332357998574,27.0,Stock,26.797525683224343,705589.9227217018,MasterCard,1178.1387814277489,3511.7245872897906,6108.8375909991655,1124964.5527538352,Cash,
A3573,C51448,Li Wei,Other,89,fatima@gmail.com,+919189089808,Chennai,India,Current,Inactive,T145629,2023-06-09,Loan Payment,347835.32059467735,GBP,Investment,City Center,Mr. Lee,,3265096.0406464124,17.470664230576446,22.0,Mutual Fund,24.726065328551186,978462.3897776668,Amex,989.3648402281697,2666.584375987766,4774.841780014491,978987.5542363548,Debit,
A7375,C76492,Fatima Noor,F,42,ravi@gmail,+918213833257,Bangalore,india,Savngs,Active,T693478,2022-11-06,Deposit,470815.3161483642,INR,Salary,City Center,Mr. Rao,,4179229.9482484004,5.316699390452643,13.0,Stock,11.471343515002383,237065.3087050501,Amex,4709.845928579384,5780.779936470901,3567.0077015753086,1188334.7745715242,Debet,Check required
A5087,C50336,michael Brown,Female,80,,+916309222111,mumbai,india,Business,Active,T738302,2023-07-22,Loan Payment,20499.57052713752,USD,,,Ms. Sharma,L2258,6700991.334872115,6.710431105182678,15.0,FD,1.9518575612107396,2294.584031866264,,2449.7741169767955,6164.607725442522,3657.001141253905,137418.02362474313,UPI,
A9653,C90681,Ravi Kumar,,22,ravi@gmail,+916392645681,mumbai,USA,Loan,,T742948,2022-10-28,Loan Payment,541381.2491629971,INR,Salary,,,,5650068.871485042,18.72539272563176,21.0,FD,17.486754322301408,242915.84170632265,Visa,4283.626679025848,2466.6843908376377,501.326667183456,1316506.8244960622,Credit,
A2755,C66172,Ravi Kumar,Female,43,,+918321779077,Mumbai,india,Loan,Banned,T598828,2020-01-05,Withdrawal,485332.18903848727,INR,Investment,City Center,,L1273,302328.4705816485,16.74970630607944,5.0,Bond,23.482975285390136,261862.3449990557,Visa,3255.402918284518,7063.0066951883255,2559.762490895352,1204951.758337745,Credit,
A7092,C57081,,Female,25,john@example.com,+917210945145,,UK,Business,Inactive,T998383,2024-01-15,Transfer,373712.9313433469,GBP,Bill Payment,City Center,Ms. Sharma,,2822643.879923371,13.710549648360352,26.0,FD,18.618905776567864,920563.9439439132,MasterCard,3357.1548037909897,4856.121788426299,3109.3387297100007,821766.1511107358,Debet,Check required
A3606,C18418,Li Wei,Male,32,ravi@gmail,+916914522304,Delhi,India,Savngs,Banned,T801330,2023-04-22,Deposit,848432.884657868,EUR,Bill Payment,Main,,,6294306.30934547,24.371784391021592,9.0,Mutual Fund,15.3593457561552,366099.87960594246,Visa,12.601500376478448,,4091.275067746748,1217929.250488141,Credit,
A7180,C74557,michael Brown,Other,69,,+919567251971,,UK,Current,Banned,T572697,2025-06-03,Loan Payment,61636.87983142338,EUR,Transfer,Suburban,Mr. Rao,L6701,1908953.2718724494,20.301754886279586,22.0,Bond,7.7786294091385315,357388.45332379115,Visa,742.0717984129277,3032.7547689195444,9102.56248551984,694188.7814509443,Credit,Delayed
A9980,C53774,,Female,64,fatima@gmail.com,+918155122504,Mumbai,USA,Savings,Active,T982399,2021-11-29,Loan Payment,762822.7729705179,EUR,Investment,Suburban,Mrs. Patel,,8839121.880924009,13.50711241418061,20.0,,15.766487448821028,687485.6827664252,RuPay,3703.761985142865,4350.431520865205,,550254.3479079624,Cash,Delayed
A5582,C69591,Ravi Kumar,Female,28,,+919100817825,,UK,Savngs,Inactive,T753210,2023-11-16,Deposit,542887.0901966413,USD,Investment,Main,Ms. Sharma,,2822643.879923371,3.282383230728212,25.0,FD,26.797525683224343,978462.3897776668,MasterCard,2045.6585887904382,3681.0285375469607,6300.23373260519,1355741.7496886065,UPI,Good
A4954,C48410,,,88,john@example.com,+916101786197,,USA,Current,Banned,T521912,2021-07-10,Transfer,919046.3732009683,USD,Bill Payment,Main,Ms. Sharma,,4944908.9980739355,4.120330367787421,12.0,FD,2.4777929262852254,745759.2799318061,Amex,3507.068871187304,6411.281202861482,3766.553764785263,335981.28432171664,Cash,Check required
A9985,C15768,John Doe,Mle,23,ravi@gmail,+918343282229,Delhi,USA,Savngs,Inactive,T909624,2024-07-19,Transfer,848432.884657868,EUR,Loan EMI,,,,4179229.9482484004,10.027401888859877,29.0,Stock,4.341341658573831,245736.1222883877,MasterCard,4510.51109982781,419.7448312825802,6569.491838561349,556225.1772080854,Online,Check required
A6024,C13762,Li Wei,Other,25,,+917072989191,Delhi,,Business,Active,T119589,2024-10-25,Withdrawal,847370.3184039759,INR,,City Center,Mr. Rao,L5753,2418693.3723753328,8.924401286861118,2.0,FD,23.218371357162123,357388.45332379115,Amex,1299.3475631495617,3373.887659955068,5092.144389058023,76611.92646857898,Credit,Delayed
A6464,C73621,Li Wei,,77,jane@,+919365780304,mumbai,india,Savings,Active,T366705,2022-07-11,Loan Payment,154769.3797000427,USD,Bill Payment,City Center,Mrs. Patel,,7413377.257382532,19.561196145138805,26.0,Stock,11.431299316315403,895656.7337280904,RuPay,4232.0204220981705,9820.885701999348,5290.013559482721,877532.7299491779,UPI,Good
A3629,C75707,Jane Smith,Female,81,jane@,+918208752797,Bangalore,UK,Current,Active,T866868,2021-05-27,Withdrawal,347835.32059467735,EUR,Investment,Downtown,Mrs. Patel,,1152077.4973670566,16.43800889407678,10.0,Mutual Fund,26.368917406020852,846265.9389361006,MasterCard,1323.409211033416,2466.6843908376377,682.9773697889807,642196.3947537284,Credit,Check required
A3025,C43324,Jane Smith,Male,67,fatima@gmail.com,+916562167165,Bangalore,UK,Savngs,Inactive,T581952,2023-08-12,Withdrawal,387825.55209689675,INR,Transfer,Main,Mr. Lee,,393904.89725970005,9.220817574775747,2.0,FD,23.986358238789723,15152.094701172779,Amex,653.1000477382182,7063.0066951883255,1223.304961754522,1327784.5442568623,UPI,Good
A4186,C46856,michael Brown,,53,fatima@gmail.com,+916281809373,Mumbai,india,Loan,Active,T197338,2025-03-18,Withdrawal,408079.2892759526,USD,Investment,Downtown,Ms. Sharma,,6521227.043402842,14.446144879342414,6.0,,11.471343515002383,118150.09817704307,MasterCard,4169.125439649792,8363.579799981058,63.55806676923703,810698.5060711964,Cash,Check required
A4875,C29750,Ravi Kumar,,70,ravi@gmail,+916155180419,Delhi,USA,Savngs,Inactive,T681100,2025-10-13,Withdrawal,862348.6829480876,INR,Salary,,Ms. Sharma,L6817,9522216.63618825,17.470664230576446,26.0,Mutual Fund,23.2437198834082,608963.878422469,Amex,2157.0836310403324,7063.0066951883255,21.588407498399633,350063.6476016587,Debit,Delayed
A9720,C57267,michael Brown,F,42,ravi@gmail,+917663431114,Delhi,,Savngs,Active,T949854,2021-09-26,Withdrawal,677643.4209813842,INR,Investment,,Mrs. Patel,,3167854.802010415,18.59373855534905,29.0,Mutual Fund,16.906035439874728,705589.9227217018,,1580.011842734958,4889.098455712288,3657.001141253905,196201.961882513,UPI,Delayed
A1081,C81235,,Other,89,ravi@gmail,+918957473075,Bangalore,,Savings,Banned,T366885,2020-12-27,Withdrawal,804280.7282630121,EUR,Loan EMI,Downtown,Mr. Rao,,5026789.603975884,5.316699390452643,9.0,Bond,6.059269802238506,306519.39224096056,Amex,3455.95543326373,1236.2752560390068,3087.29381057926,1316941.6632610313,Credit,Check required
A3703,C88402,,Other,53,fatima@gmail.com,+918997361153,Delhi,UK,Business,Active,T314525,2022-01-25,Loan Payment,154769.3797000427,INR,Transfer,,Mrs. Patel,,2916159.0052255685,16.773239445445128,,Mutual Fund,8.468700247214972,516619.3006288568,Visa,3507.068871187304,4244.773749197129,682.9773697889807,419669.1942552486,Online,
A8069,C12526,Fatima Noor,Mle,39,,+919001243349,Delhi,india,Savings,,T875248,2022-10-19,Transfer,804280.7282630121,INR,Loan EMI,,Mr. Rao,,4190722.7352097784,7.550456563002612,3.0,,23.482975285390136,864734.547251879,MasterCard,2621.31738848084,2958.219164908992,63.55806676923703,416414.4511635146,Cash,Delayed
A5064,C75900,Fatima Noor,,35,,+916279182787,Delhi,india,Savings,,T882549,2022-02-16,Loan Payment,388182.6446228202,USD,Bill Payment,City Center,,,8336386.295783684,19.46020299688774,25.0,Mutual Fund,6.059269802238506,958547.5635495174,RuPay,433.3952107360156,9630.718703404258,63.55806676923703,92662.47655315396,Online,Good
A4756,C12008,Jane Smith,Mle,24,jane@,+919488484519,Bangalore,UK,Current,Inactive,T911904,2024-10-06,Deposit,373712.9313433469,EUR,Loan EMI,Suburban,Mr. Lee,,1908953.2718724494,19.561196145138805,29.0,FD,24.726065328551186,944551.2655858326,Amex,12.601500376478448,6164.607725442522,2614.9306570429676,1030645.689332991,UPI,
A2159,C12764,michael Brown,F,57,jane@,+919356031963,Bangalore,India,Savings,Inactive,T929274,2022-09-28,Withdrawal,136336.94003546867,USD,Transfer,Downtown,,,864389.9305853191,15.430601531849712,7.0,Mutual Fund,6.059269802238506,60691.2405053503,RuPay,2542.1620129741846,4124.3660134721185,3657.001141253905,703463.7623730332,Cash,Good
A4048,C48555,,,29,john@example.com,+917941974283,Chennai,india,Business,Inactive,T314829,2022-07-28,Loan Payment,373712.9313433469,USD,Salary,Main,Mr. Lee,L1548,1889834.2425027774,19.485205301014023,19.0,FD,28.003989778805682,374134.1220984742,,4141.404093442279,3804.3458749300107,5528.661170875194,1235360.4681576358,Credit,Good
A5313,C79540,Ravi Kumar,F,62,john@example.com,+919512633026,Delhi,,Savngs,Banned,T131584,2024-09-29,Deposit,513682.0205902581,GBP,Bill Payment,Suburban,Ms. Sharma,,9236700.36830866,3.0495656174843218,16.0,FD,23.218371357162123,958547.5635495174,Visa,4232.0204220981705,4856.121788426299,306.2438723940053,471602.6282380188,Debet,Check required
A3511,C68413,Jane Smith,F,35,,+916459434103,mumbai,USA,Business,Inactive,T338255,2020-01-01,Loan Payment,513125.91064621304,INR,Bill Payment,Suburban,Ms. Sharma,,2916159.0052255685,20.94846176590926,4.0,Mutual Fund,26.491930860414975,198149.05005966927,Amex,573.7718170135986,1352.5942408939452,3500.614658086789,107161.98753637442,Credit,Good
A6002,C79833,michael Brown,Other,74,jane@,+919852711004,mumbai,UK,Loan,Inactive,T926587,2020-01-08,Deposit,233129.88266606015,EUR,Bill Payment,Main,Mr. Lee,,1889834.2425027774,9.239018859235506,16.0,Stock,2.7315990704889037,520344.5643578307,Amex,2556.7453887040365,5391.683267747536,7837.369222461549,632764.5708768782,Online,
A5650,C99551,,Mle,64,fatima@gmail.com,+918303832214,Delhi,India,Current,Active,T388260,2021-09-24,Loan Payment,529691.56258243,EUR,Loan EMI,Downtown,,L1819,2510842.2917093844,3.7249918525220345,8.0,Mutual Fund,23.09957120662433,661967.8399122728,MasterCard,2542.1620129741846,7085.381074108912,6300.23373260519,1491466.7198181844,Credit,Good
A8681,C22627,,Male,37,,+919527589572,Chennai,,Savings,Banned,T586792,2023-04-15,Transfer,15097.000527098968,INR,Transfer,Suburban,Mrs. Patel,,2299560.541917655,10.027401888859877,7.0,Stock,10.749209695529723,520344.5643578307,Visa,3568.8958458475345,3373.887659955068,558.8762521170754,1327784.5442568623,Debit,Delayed
A2292,C61561,Jane Smith,F,27,fatima@gmail.com,+916300881748,Mumbai,,Business,Active,T408075,2022-07-05,Deposit,772054.5827937576,EUR,Loan EMI,City Center,Mrs. Patel,,5866344.908157179,10.1115271897656,29.0,,4.4600323184532815,975005.4951058528,Amex,,2868.2775848064857,6646.194482509591,109314.63081407237,Credit,
A4043,C74120,Jane Smith,,83,john@example.com,+916152820705,mumbai,USA,Business,Active,T323217,2020-01-23,Loan Payment,-5000.0,GBP,Salary,City Center,Mr. Lee,L5650,192988.90008509325,15.46056305069456,6.0,Bond,2.7315990704889037,661967.8399122728,,322.4255736890014,7635.656873920876,8511.776343041716,491616.80223989557,Debet,Good
A7892,C87560,Fatima Noor,Other,18,ravi@gmail,+916746303787,Delhi,india,Loan,,T381978,2023-05-26,Transfer,907252.4429603509,EUR,Loan EMI,Suburban,Mr. Lee,L6636,3951446.6903418307,16.43800889407678,4.0,Mutual Fund,28.700962229424334,60691.2405053503,,4689.44535711027,1901.3675599252522,5528.661170875194,323767.5861023055,Debit,Delayed
A9856,C90057,Li Wei,Other,86,fatima@gmail.com,+917933815703,Bangalore,UK,Business,,T109484,2025-03-16,Withdrawal,679583.8813890266,GBP,,,Mr. Rao,L3279,6521227.043402842,8.924401286861118,3.0,Stock,2.4777929262852254,687485.6827664252,RuPay,3253.489931402312,5216.162077274305,7841.466269978789,694148.4279144235,Debet,
A3348,C96865,Jane Smith,Mle,23,jane@,+917197979445,Delhi,india,Current,Banned,T248929,2024-07-14,Transfer,180081.6166490258,USD,Investment,Downtown,Mr. Lee,,152764.7927065964,5.316699390452643,22.0,Bond,29.715570724082028,633804.3810508488,MasterCard,4283.626679025848,6959.091038415357,3567.0077015753086,1217929.250488141,Debet,
A6435,C91191,Fatima Noor,Other,49,fatima@gmail.com,+917883350866,Bangalore,UK,Savings,,T660305,2021-08-15,Transfer,402949.74204694363,GBP,,,Mr. Rao,,2822643.879923371,19.46020299688774,2.0,Bond,23.218371357162123,521534.9126635951,RuPay,1130.2142889646204,5732.911736027003,8982.534293704897,335981.28432171664,Debit,Good
A5274,C27517,Ravi Kumar,Mle,35,john@example.com,+919166042629,Bangalore,USA,Savings,Inactive,T539303,2023-01-02,Loan Payment,740338.999540867,EUR,,City Center,Mr. Lee,,1889834.2425027774,17.743576705864207,7.0,Stock,27.478491322242945,118150.09817704307,MasterCard,124.6626733251477,4938.353159013803,3235.581310623503,600493.8118287886,Debit,Delayed
A8207,C79119,Jane Smith,,72,ravi@gmail,+917242162269,Mumbai,,Business,Inactive,T663791,2022-02-16,Withdrawal,911024.5984092221,GBP,,,Ms. Sharma,L9070,746175.6111806429,3.298366103298354,4.0,Bond,14.63148372619565,745759.2799318061,,3455.95543326373,1528.8913715116005,5290.013559482721,893828.3367689988,Cash,
A4436,C40319,John Doe,,32,john@example.com,+919449991765,,UK,Current,Banned,T756384,2020-10-04,Transfer,659189.6290456743,EUR,Investment,Main,Mr. Rao,,3448277.112846515,15.430601531849712,4.0,,26.401455438543483,315257.08903639857,MasterCard,3424.6211407446376,7093.104487787327,539.0785914203223,570103.5255901639,Debit,Check required
A1688,C21883,Fatima Noor,Female,86,,+918145577751,,india,Business,Inactive,T813307,2023-02-27,Withdrawal,529691.56258243,GBP,Transfer,,,L6657,7635757.141894671,10.111024641114184,16.0,Stock,11.071408127155772,306519.39224096056,Amex,2037.821561190652,7538.613635010517,9388.108936714852,416414.4511635146,Online,
A1845,C14472,Fatima Noor,,57,fatima@gmail.com,+917126047176,Chennai,india,Current,Active,T572799,2025-07-16,Loan Payment,862348.6829480876,USD,Loan EMI,,Ms. Sharma,,3265096.0406464124,20.59690022525787,28.0,,25.31442815082985,869999.2740819198,Visa,2743.7313922008934,4400.716813910367,1661.6859399350537,556225.1772080854,Credit,Check required
A3304,C29116,Jane Smith,,20,,+917807318468,Bangalore,,Business,Inactive,T997798,2023-01-28,Loan Payment,887574.3155090096,EUR,Transfer,Downtown,Mr. Lee,L3831,7413377.257382532,21.977272270042747,14.0,Mutual Fund,18.1493375106587,257625.7756998529,Visa,985.5886110490819,4350.431520865205,2951.156577427656,600493.8118287886,Online,Good
A9230,C21530,Ravi Kumar,,81,fatima@gmail.com,+918094608073,Delhi,USA,Savings,Banned,T483399,2020-12-28,Deposit,670780.1257517262,EUR,Salary,,Mrs. Patel,L6357,864389.9305853191,10.111024641114184,25.0,Bond,6.059269802238506,963928.6301848894,,2234.289835189393,9788.66236773735,8959.306143317686,863257.5536417122,Online,
A2367,C67548,Fatima Noor,F,26,john@example.com,+918681811287,Mumbai,UK,Loan,,T779123,2020-08-14,Loan Payment,909564.4728943588,USD,Bill Payment,Main,Mr. Rao,,9230778.385504935,4.358493491691109,26.0,,1.7157992661983155,185831.9263504979,MasterCard,4203.377457811351,5633.110601519623,7411.528879949374,45418.37781046687,Cash,
A3561,C97726,Ravi Kumar,Mle,26,,+919357710712,Mumbai,,Current,Active,T958013,2021-02-03,Transfer,542887.0901966413,INR,,Suburban,,,2137266.0808471045,16.43800889407678,7.0,Mutual Fund,25.31442815082985,747222.1994543078,Amex,2743.7313922008934,8238.530883947295,718.0379134921134,1121950.062104227,Debet,
A1489,C42626,Li Wei,F,80,jane@,+916827726145,Mumbai,UK,Current,Banned,T412431,2024-04-19,Loan Payment,91127.21131394719,EUR,Bill Payment,,Ms. Sharma,L4533,9230778.385504935,3.8637622628046304,6.0,FD,6.160669776055213,252558.54010342545,Amex,12.068772004882323,419.7448312825802,4371.578465443713,1182839.15389943,Debet,Good
A1357,C29674,Fatima Noor,Other,16,fatima@gmail.com,+918407210818,Delhi,,Loan,Banned,T899248,2020-03-14,Transfer,154769.3797000427,GBP,Bill Payment,Downtown,Mrs. Patel,,2816565.009038765,24.035669258942473,16.0,Mutual Fund,25.602589260550506,366099.87960594246,MasterCard,2743.7313922008934,8611.421191476393,718.0379134921134,932271.8034387637,Debit,
A7747,C26194,John Doe,Female,29,john@example.com,+916000089260,Bangalore,India,Loan,,T943521,2020-03-08,Loan Payment,677643.4209813842,INR,Transfer,Main,Mrs. Patel,,3486029.105695614,19.561196145138805,11.0,FD,4.4600323184532815,811767.3655063815,Amex,3161.275454427855,6164.607725442522,9553.336004357854,,Credt,
A8327,C27760,John Doe,Mle,37,john@example.com,+917662096637,Mumbai,india,Current,,T399079,2022-11-18,Loan Payment,502597.35196135094,EUR,,Downtown,Ms. Sharma,L4487,4343876.390243207,13.50711241418061,27.0,Stock,29.95316933914657,927620.8317291954,,1851.7210107384308,2031.5043796246234,718.0379134921134,934207.7507477293,UPI,Delayed
A1117,C85935,,Mle,43,,+918759190581,,india,Business,Inactive,T808498,2024-09-23,Loan Payment,911024.5984092221,GBP,Loan EMI,City Center,,,3911838.0321487635,5.834725663246742,3.0,FD,21.02153107302025,265967.72112593777,RuPay,2621.31738848084,9820.885701999348,674.258284326732,962521.6138407837,Debit,
A5810,C24158,Fatima Noor,Other,21,fatima@gmail.com,+916043086231,Delhi,India,Current,Banned,T482496,2025-06-09,Withdrawal,286938.1882952957,EUR,Investment,Main,Mr. Rao,,1908953.2718724494,10.942139585988645,19.0,,17.138046625701904,832215.0904297109,,742.0717984129277,7635.656873920876,7305.9614616768395,487147.8942875628,Cash,Good
A6796,C74771,,Mle,42,john@example.com,+918972372250,Mumbai,USA,Savings,Active,T274917,2023-11-22,Loan Payment,993164.4225595851,USD,Transfer,Main,Mr. Rao,L5378,1519590.7467991533,22.515332357998574,27.0,Stock,7.121497953481719,89871.47334778636,RuPay,2108.6339784365764,5391.683267747536,6048.856082288205,,Debit,
A6346,C95758,Ravi Kumar,Female,28,john@example.com,+916735640228,Chennai,India,Current,Active,T371220,2020-11-19,Withdrawal,154769.3797000427,EUR,Bill Payment,Downtown,Mr. Lee,,666151.5482195967,6.284626381157905,24.0,,22.027845615815824,614035.5472237406,Visa,4169.125439649792,5505.758533599379,3287.3838725303385,1355741.7496886065,Credt,
A1701,C54291,,Female,58,jane@,+917331360098,mumbai,,Current,,T704163,2022-06-06,Withdrawal,848432.884657868,EUR,Investment,Main,,,9230778.385504935,18.72539272563176,25.0,FD,23.09957120662433,683006.6897170685,RuPay,2108.6339784365764,5783.29033827972,6257.086251855517,216682.55201463,Online,Delayed
